CUSEC,total,unipersonal,h_65+,h_65-,m_65+,m_65-,gana,pc_unipersonal,pc_h_65+,pc_h_65-,pc_m_65+,pc_m_65-
4012501001,42,18,3,9,3,3,,"42,86","7,14","21,43","7,14","7,14"
4012601001,42,30,6,12,9,3,1,"71,43","14,29","28,57","21,43","7,14"
4012701001,21,15,0,6,6,3,1,"71,43",0,"28,57","28,57","14,29"
4012801001,60,27,9,6,6,3,1,45,15,10,10,5
4002101001,9,6,3,3,,,1,"66,67","33,33","33,33",0,0
4012901001,75,27,12,6,9,3,1,36,16,8,12,4
4013001001,69,30,9,9,6,3,1,"43,48","13,04","13,04","8,7","4,35"
4013101001,24,9,3,3,3,0,,"37,5","12,5","12,5","12,5",0
4003701001,15,6,3,3,0,,,40,20,20,0,0
4013201001,27,15,6,3,3,3,1,"55,56","22,22","11,11","11,11","11,11"
4013401001,342,99,21,21,42,15,2,"28,95","6,14","6,14","12,28","4,39"
4013501001,126,39,9,12,18,3,1,"30,95","7,14","9,52","14,29","2,38"
4013601001,66,30,6,9,12,3,1,"45,45","9,09","13,64","18,18","4,55"
4013801001,450,132,21,36,54,18,2,"29,33","4,67",8,12,4
4013801002,648,162,27,48,54,33,2,25,"4,17","7,41","8,33","5,09"
4013901001,138,60,18,18,18,9,1,"43,48","13,04","13,04","13,04","6,52"
4014001001,51,27,9,6,9,3,1,"52,94","17,65","11,76","17,65","5,88"
4004401001,72,24,6,12,9,,1,"33,33","8,33","16,67","12,5",0
4014101001,393,90,18,30,27,18,2,"22,9","4,58","7,63","6,87","4,58"
4014201001,24,9,3,3,3,0,,"37,5","12,5","12,5","12,5",0
4014301001,36,12,6,3,3,0,,"33,33","16,67","8,33","8,33",0
4004701001,27,12,6,6,0,,,"44,44","22,22","22,22",0,0
4014501001,537,177,42,39,78,15,1,"32,96","7,82","7,26","14,53","2,79"
4014601001,162,66,15,27,12,9,1,"40,74","9,26","16,67","7,41","5,56"
4014801001,120,42,12,15,15,3,1,35,10,"12,5","12,5","2,5"
4014901001,243,87,24,27,33,6,1,"35,8","9,88","11,11","13,58","2,47"
4015001001,33,12,3,3,3,3,,"36,36","9,09","9,09","9,09","9,09"
4015101001,18,9,,6,3,0,,50,0,"33,33","16,67",0
4015201001,387,123,18,51,33,21,1,"31,78","4,65","13,18","8,53","5,43"
4015501001,1023,234,21,126,21,63,4,"22,87","2,05","12,32","2,05","6,16"
4015501002,1086,372,33,240,18,81,1,"34,25","3,04","22,1","1,66","7,46"
4015601001,168,75,24,30,9,9,1,"44,64","14,29","17,86","5,36","5,36"
4015701001,30,15,6,6,3,0,,50,20,20,10,0
4015901001,72,24,9,6,9,3,1,"33,33","12,5","8,33","12,5","4,17"
4016001001,45,18,9,3,3,3,,40,20,"6,67","6,67","6,67"
4016201001,210,87,18,24,33,12,1,"41,43","8,57","11,43","15,71","5,71"
4006101001,33,12,3,6,3,,,"36,36","9,09","18,18","9,09",0
4016301001,21,15,3,6,3,3,1,"71,43","14,29","28,57","14,29","14,29"
4016401001,81,33,6,12,12,3,1,"40,74","7,41","14,81","14,81","3,7"
4016501001,39,24,9,6,6,3,1,"61,54","23,08","15,38","15,38","7,69"
4016601001,132,39,9,9,15,3,1,"29,55","6,82","6,82","11,36","2,27"
4017001001,888,321,51,156,48,69,1,"36,15","5,74","17,57","5,41","7,77"
4017101001,30,18,3,12,3,0,1,60,10,40,10,0
4017201001,21,12,3,3,3,3,1,"57,14","14,29","14,29","14,29","14,29"
4017301001,87,27,0,18,0,6,"1, 2","31,03",0,"20,69",0,"6,9"
4017401001,168,66,18,12,33,9,1,"39,29","10,71","7,14","19,64","5,36"
4017601001,204,78,15,30,24,3,1,"38,24","7,35","14,71","11,76","1,47"
4006801001,15,3,0,3,0,,,20,0,20,0,0
4017801001,39,15,6,6,3,0,,"38,46","15,38","15,38","7,69",0
4006901001,33,9,,3,6,,,"27,27",0,"9,09","18,18",0
4017901001,372,93,15,27,39,9,2,25,"4,03","7,26","10,48","2,42"
4018001001,141,57,15,21,15,3,1,"40,43","10,64","14,89","10,64","2,13"
4007101001,18,12,3,3,6,,1,"66,67","16,67","16,67","33,33",0
4018101001,678,231,36,81,63,54,1,"34,07","5,31","11,95","9,29","7,96"
4018101002,510,174,30,60,51,33,1,"34,12","5,88","11,76",10,"6,47"
4018101003,639,162,18,66,36,42,2,"25,35","2,82","10,33","5,63","6,57"
4018102001,336,105,15,45,27,21,1,"31,25","4,46","13,39","8,04","6,25"
4018201001,102,36,6,12,12,3,1,"35,29","5,88","11,76","11,76","2,94"
4018301001,57,21,3,3,12,3,,"36,84","5,26","5,26","21,05","5,26"
4018401001,135,63,15,21,21,6,1,"46,67","11,11","15,56","15,56","4,44"
4018501001,414,156,33,57,51,12,1,"37,68","7,97","13,77","12,32","2,9"
4018601001,27,12,3,3,3,3,,"44,44","11,11","11,11","11,11","11,11"
4018801001,57,36,18,9,9,0,1,"63,16","31,58","15,79","15,79",0
4018901001,243,87,24,33,24,6,1,"35,8","9,88","13,58","9,88","2,47"
4019101001,126,63,24,15,12,12,1,50,"19,05","11,9","9,52","9,52"
4019201001,72,33,6,12,12,0,1,"45,83","8,33","16,67","16,67",0
4019301001,105,30,9,12,9,3,"1, 2","28,57","8,57","11,43","8,57","2,86"
4019401001,348,126,15,42,33,36,1,"36,21","4,31","12,07","9,48","10,34"
4019401002,336,141,30,36,36,36,1,"41,96","8,93","10,71","10,71","10,71"
4019401003,264,111,9,39,21,42,1,"42,05","3,41","14,77","7,95","15,91"
4019401004,267,105,15,30,36,21,1,"39,33","5,62","11,24","13,48","7,87"
4019401005,330,135,12,33,45,42,1,"40,91","3,64",10,"13,64","12,73"
4019402001,621,225,27,48,105,51,1,"36,23","4,35","7,73","16,91","8,21"
4019402002,336,120,18,30,42,33,1,"35,71","5,36","8,93","12,5","9,82"
4019403001,360,108,12,24,36,36,1,30,"3,33","6,67",10,10
4019403002,408,129,12,36,45,36,1,"31,62","2,94","8,82","11,03","8,82"
4019403003,510,186,21,42,75,45,1,"36,47","4,12","8,24","14,71","8,82"
4019403004,300,120,9,33,45,33,1,40,3,11,15,11
4019403005,447,168,18,21,84,42,1,"37,58","4,03","4,7","18,79","9,4"
4019403006,435,144,21,24,69,30,2,"33,1","4,83","5,52","15,86","6,9"
4019403007,411,135,15,24,60,39,1,"32,85","3,65","5,84","14,6","9,49"
4019403008,405,159,18,33,63,45,1,"39,26","4,44","8,15","15,56","11,11"
4019403009,405,123,18,27,54,24,1,"30,37","4,44","6,67","13,33","5,93"
4019404001,642,180,15,36,87,42,2,"28,04","2,34","5,61","13,55","6,54"
4019404002,633,198,18,33,105,45,1,"31,28","2,84","5,21","16,59","7,11"
4019404003,402,135,15,27,54,39,1,"33,58","3,73","6,72","13,43","9,7"
4019404004,429,135,18,21,57,36,1,"31,47","4,2","4,9","13,29","8,39"
4019404005,345,135,18,27,57,27,1,"39,13","5,22","7,83","16,52","7,83"
4019404006,666,228,24,45,102,57,1,"34,23","3,6","6,76","15,32","8,56"
4019404007,498,141,21,30,63,30,2,"28,31","4,22","6,02","12,65","6,02"
4019404008,504,150,27,36,48,39,2,"29,76","5,36","7,14","9,52","7,74"
4019404009,639,144,9,54,42,42,3,"22,54","1,41","8,45","6,57","6,57"
4019404010,756,231,33,105,45,48,1,"30,56","4,37","13,89","5,95","6,35"
4019405001,396,144,12,39,51,45,1,"36,36","3,03","9,85","12,88","11,36"
4019405002,582,207,18,69,51,66,1,"35,57","3,09","11,86","8,76","11,34"
4019405003,534,159,15,36,66,39,1,"29,78","2,81","6,74","12,36","7,3"
4019405004,474,171,15,45,63,48,1,"36,08","3,16","9,49","13,29","10,13"
4019405005,420,99,6,21,48,24,2,"23,57","1,43",5,"11,43","5,71"
4019405006,450,114,18,36,24,39,1,"25,33",4,8,"5,33","8,67"
4019405007,687,144,9,60,33,39,2,"20,96","1,31","8,73","4,8","5,68"
4019405008,588,78,9,18,21,27,3,"13,27","1,53","3,06","3,57","4,59"
4011801001,27,15,3,9,3,,1,"55,56","11,11","33,33","11,11",0
4019406001,762,210,33,51,84,45,2,"27,56","4,33","6,69","11,02","5,91"
4019406002,408,120,21,15,54,27,2,"29,41","5,15","3,68","13,24","6,62"
4019406003,414,105,15,21,39,27,2,"25,36","3,62","5,07","9,42","6,52"
4019406004,465,114,15,21,60,12,2,"24,52","3,23","4,52","12,9","2,58"
4019406005,498,156,24,42,60,30,1,"31,33","4,82","8,43","12,05","6,02"
4019407001,429,93,9,27,30,27,2,"21,68","2,1","6,29","6,99","6,29"
4019407002,780,183,15,51,69,45,2,"23,46","1,92","6,54","8,85","5,77"
4019407003,708,207,24,48,72,66,2,"29,24","3,39","6,78","10,17","9,32"
4019407004,531,165,27,45,57,33,1,"31,07","5,08","8,47","10,73","6,21"
4019501001,444,174,30,66,51,24,1,"39,19","6,76","14,86","11,49","5,41"
4019801001,15,12,0,3,6,3,1,80,0,20,40,20
4019901001,63,21,3,6,3,9,1,"33,33","4,76","9,52","4,76","14,29"
4020301001,600,204,12,102,21,69,1,34,2,17,"3,5","11,5"
4020401001,84,42,12,9,12,3,1,50,"14,29","10,71","14,29","3,57"
4020501001,129,57,15,21,15,6,1,"44,19","11,63","16,28","11,63","4,65"
4020601001,108,57,9,27,12,9,1,"52,78","8,33",25,"11,11","8,33"
4020701001,381,78,9,39,12,21,4,"20,47","2,36","10,24","3,15","5,51"
4020801001,420,141,33,42,42,24,1,"33,57","7,86",10,10,"5,71"
4021001001,48,30,12,12,3,3,1,"62,5",25,25,"6,25","6,25"
4021101001,30,15,3,6,0,6,,50,10,20,0,20
4021201001,15,9,3,3,3,0,1,60,20,20,20,0
4021301001,48,21,9,6,3,3,,"43,75","18,75","12,5","6,25","6,25"
4021401001,105,39,9,21,9,3,1,"37,14","8,57",20,"8,57","2,86"
4021501001,42,18,6,9,3,0,,"42,86","14,29","21,43","7,14",0
4021601001,447,150,15,60,36,39,1,"33,56","3,36","13,42","8,05","8,72"
4014401001,12,6,6,0,0,,,50,50,0,0,0
4021801001,39,24,12,3,3,6,1,"61,54","30,77","7,69","7,69","15,38"
4021901001,282,78,15,24,33,6,2,"27,66","5,32","8,51","11,7","2,13"
4022001001,39,15,3,3,6,3,,"38,46","7,69","7,69","15,38","7,69"
4022101001,27,12,6,,3,3,,"44,44","22,22",0,"11,11","11,11"
4022201001,99,33,6,15,9,6,"1, 2","33,33","6,06","15,15","9,09","6,06"
4022301001,156,69,9,36,12,9,1,"44,23","5,77","23,08","7,69","5,77"
4022501001,588,162,27,54,57,21,1,"27,55","4,59","9,18","9,69","3,57"
4022801001,231,66,18,24,18,3,1,"28,57","7,79","10,39","7,79","1,3"
4015401001,12,3,3,0,0,,,25,25,0,0,0
4022901001,21,12,6,3,3,0,1,"57,14","28,57","14,29","14,29",0
4023001001,48,21,9,6,0,6,,"43,75","18,75","12,5",0,"12,5"
4023101001,63,27,3,15,6,3,1,"42,86","4,76","23,81","9,52","4,76"
4023301001,228,84,12,36,21,15,1,"36,84","5,26","15,79","9,21","6,58"
4023401001,171,51,15,12,18,3,1,"29,82","8,77","7,02","10,53","1,75"
4090101001,222,72,9,33,12,15,1,"32,43","4,05","14,86","5,41","6,76"
4090301001,51,27,3,15,6,3,1,"52,94","5,88","29,41","11,76","5,88"
4016101001,24,9,3,6,0,,,"37,5","12,5",25,0,0
4090401001,156,66,18,24,12,12,1,"42,31","11,54","15,38","7,69","7,69"
4090501001,57,24,6,9,6,3,,"42,11","10,53","15,79","10,53","5,26"
4090601001,576,108,9,48,18,33,4,"18,75","1,56","8,33","3,13","5,73"
4090601002,534,111,0,57,9,42,4,"20,79",0,"10,67","1,69","7,87"
4200101001,129,60,15,18,21,6,1,"46,51","11,63","13,95","16,28","4,65"
4200401001,885,258,57,87,69,45,1,"29,15","6,44","9,83","7,8","5,08"
4016801001,15,9,6,0,3,,1,60,40,0,20,0
4200401002,327,108,24,39,33,15,1,"33,03","7,34","11,93","10,09","4,59"
4015801001,9,6,3,3,,,1,"66,67","33,33","33,33",0,0
4200601001,78,33,9,12,3,9,1,"42,31","11,54","15,38","3,85","11,54"
4200701001,78,48,9,21,15,3,1,"61,54","11,54","26,92","19,23","3,85"
4200801001,24,6,0,3,3,0,,25,0,"12,5","12,5",0
4200901001,36,18,3,6,6,3,,50,"8,33","16,67","16,67","8,33"
4201001001,12,3,,3,,0,,25,0,25,0,0
4201101001,6,3,3,,,0,,50,50,0,0,0
4017701001,66,24,12,3,12,,1,"36,36","18,18","4,55","18,18",0
4201301001,15,12,3,3,3,3,1,80,20,20,20,20
4201601001,12,6,0,6,0,0,,50,0,50,0,0
4201701001,78,21,6,12,0,6,2,"26,92","7,69","15,38",0,"7,69"
4201801001,69,30,9,6,9,3,1,"43,48","13,04","8,7","13,04","4,35"
4201901001,300,135,24,63,21,24,1,45,8,21,7,8
4202001001,645,210,36,72,69,33,1,"32,56","5,58","11,16","10,7","5,12"
4202001002,825,249,39,87,81,42,1,"30,18","4,73","10,55","9,82","5,09"
4202001003,801,273,48,93,90,42,1,"34,08","5,99","11,61","11,24","5,24"
4202101001,33,12,0,9,3,0,,"36,36",0,"27,27","9,09",0
4202201001,114,51,15,27,6,3,1,"44,74","13,16","23,68","5,26","2,63"
4202301001,30,18,0,12,3,3,1,60,0,40,10,10
4202401001,36,12,3,9,0,0,,"33,33","8,33",25,0,0
4202501001,501,171,33,54,51,33,1,"34,13","6,59","10,78","10,18","6,59"
4202501002,147,63,27,12,15,6,1,"42,86","18,37","8,16","10,2","4,08"
4202701001,39,27,12,6,3,6,1,"69,23","30,77","15,38","7,69","15,38"
4202801001,36,9,,3,3,3,,25,0,"8,33","8,33","8,33"
4202901001,57,18,9,3,3,3,,"31,58","15,79","5,26","5,26","5,26"
4203001001,51,21,3,9,6,3,,"41,18","5,88","17,65","11,76","5,88"
4203201001,69,36,12,9,9,3,1,"52,17","17,39","13,04","13,04","4,35"
4203301001,27,12,3,3,3,3,,"44,44","11,11","11,11","11,11","11,11"
4203401001,24,15,3,6,3,3,1,"62,5","12,5",25,"12,5","12,5"
4203501001,387,159,36,54,51,18,1,"41,09","9,3","13,95","13,18","4,65"
4203801001,15,3,3,0,,0,,20,20,0,0,0
4203901001,114,45,12,15,15,9,1,"39,47","10,53","13,16","13,16","7,89"
4204301001,891,285,39,93,72,81,1,"31,99","4,38","10,44","8,08","9,09"
4019001001,27,9,3,6,,,,"33,33","11,11","22,22",0,0
4204301002,549,195,33,63,54,45,1,"35,52","6,01","11,48","9,84","8,2"
4204301003,585,210,54,78,48,30,1,"35,9","9,23","13,33","8,21","5,13"
4204401001,21,9,3,3,3,0,,"42,86","14,29","14,29","14,29",0
4204501001,162,75,18,24,27,9,1,"46,3","11,11","14,81","16,67","5,56"
4204601001,27,15,6,3,3,3,1,"55,56","22,22","11,11","11,11","11,11"
4204801001,30,15,3,6,3,3,,50,10,20,10,10
4204901001,54,24,6,12,3,3,,"44,44","11,11","22,22","5,56","5,56"
4205001001,18,9,3,6,,0,,50,"16,67","33,33",0,0
4205401001,15,12,3,3,3,3,1,80,20,20,20,20
4205501001,78,30,9,6,15,0,1,"38,46","11,54","7,69","19,23",0
4205601001,18,9,3,3,,3,,50,"16,67","16,67",0,"16,67"
4205701001,87,42,9,12,15,6,1,"48,28","10,34","13,79","17,24","6,9"
4205801001,57,30,15,6,3,6,1,"52,63","26,32","10,53","5,26","10,53"
4206001001,18,12,3,6,3,0,1,"66,67","16,67","33,33","16,67",0
4206101001,120,69,18,30,15,9,1,"57,5",15,25,"12,5","7,5"
4206201001,9,9,,3,3,3,1,100,0,"33,33","33,33","33,33"
4206301001,27,9,3,3,3,0,,"33,33","11,11","11,11","11,11",0
4206401001,42,21,9,6,3,3,,50,"21,43","14,29","7,14","7,14"
4206801001,33,12,6,3,3,0,,"36,36","18,18","9,09","9,09",0
4206901001,720,261,66,63,90,36,1,"36,25","9,17","8,75","12,5",5
4207101001,84,36,15,12,9,0,1,"42,86","17,86","14,29","10,71",0
4207301001,36,21,6,6,6,3,1,"58,33","16,67","16,67","16,67","8,33"
4207501001,39,15,3,6,3,3,,"38,46","7,69","15,38","7,69","7,69"
4207601001,96,33,9,6,12,3,1,"34,38","9,38","6,25","12,5","3,13"
4207801001,420,126,30,39,45,15,1,30,"7,14","9,29","10,71","3,57"
4208001001,69,30,9,12,6,3,1,"43,48","13,04","17,39","8,7","4,35"
4208301001,6,0,,,,0,,0,0,0,0,0
4208401001,12,9,3,3,3,0,1,75,25,25,25,0
4208501001,96,54,21,15,18,3,1,"56,25","21,88","15,63","18,75","3,13"
4208601001,15,9,3,3,,3,1,60,20,20,0,20
4208701001,27,6,0,3,,3,,"22,22",0,"11,11",0,"11,11"
4208801001,33,12,0,6,3,3,,"36,36",0,"18,18","9,09","9,09"
4208901001,27,6,0,3,0,3,,"22,22",0,"11,11",0,"11,11"
4209201001,27,12,3,6,3,0,,"44,44","11,11","22,22","11,11",0
4209301001,27,18,6,6,,6,1,"66,67","22,22","22,22",0,"22,22"
4209401001,315,117,24,57,18,21,1,"37,14","7,62","18,1","5,71","6,67"
4209501001,1056,264,36,129,33,66,1,25,"3,41","12,22","3,13","6,25"
4019601001,12,3,,3,0,,,25,0,25,0,0
4209601001,138,63,12,21,21,9,1,"45,65","8,7","15,22","15,22","6,52"
4209801001,6,6,3,0,,3,1,100,50,0,0,50
4210301001,321,135,33,54,36,18,1,"42,06","10,28","16,82","11,21","5,61"
4020001001,24,9,0,3,6,,,"37,5",0,"12,5",25,0
4210501001,21,3,0,0,3,0,,"14,29",0,0,"14,29",0
4020101001,21,6,3,0,3,,,"28,57","14,29",0,"14,29",0
4210701001,33,12,3,6,0,3,,"36,36","9,09","18,18",0,"9,09"
4020201001,27,15,3,6,6,,1,"55,56","11,11","22,22","22,22",0
4211001001,36,12,3,6,3,0,,"33,33","8,33","16,67","8,33",0
4211101001,132,60,15,21,15,9,1,"45,45","11,36","15,91","11,36","6,82"
4211301001,309,150,24,57,39,33,1,"48,54","7,77","18,45","12,62","10,68"
4211501001,39,24,9,9,3,3,1,"61,54","23,08","23,08","7,69","7,69"
4211601001,27,18,3,6,6,3,1,"66,67","11,11","22,22","22,22","11,11"
4211701001,78,45,9,21,9,6,1,"57,69","11,54","26,92","11,54","7,69"
4211901001,87,39,6,6,18,6,1,"44,83","6,9","6,9","20,69","6,9"
4212001001,87,51,18,15,9,9,1,"58,62","20,69","17,24","10,34","10,34"
4212301001,90,39,3,18,15,3,1,"43,33","3,33",20,"16,67","3,33"
4212401001,27,12,6,3,0,3,,"44,44","22,22","11,11",0,"11,11"
4212901001,339,129,21,54,36,18,1,"38,05","6,19","15,93","10,62","5,31"
4213001001,27,12,3,6,3,0,,"44,44","11,11","22,22","11,11",0
4213101001,24,9,3,3,3,0,,"37,5","12,5","12,5","12,5",0
4213201001,66,24,9,9,6,3,1,"36,36","13,64","13,64","9,09","4,55"
4213401001,645,174,27,75,45,30,1,"26,98","4,19","11,63","6,98","4,65"
4213401002,840,246,42,93,63,51,1,"29,29",5,"11,07","7,5","6,07"
4214101001,57,27,6,12,6,3,,"47,37","10,53","21,05","10,53","5,26"
4214201001,18,6,0,3,3,0,,"33,33",0,"16,67","16,67",0
4214401001,240,114,24,48,21,18,1,"47,5",10,20,"8,75","7,5"
4214501001,66,27,6,12,3,3,1,"40,91","9,09","18,18","4,55","4,55"
4022401001,12,6,3,0,3,,,50,25,0,25,0
4214901001,210,81,21,33,18,9,1,"38,57",10,"15,71","8,57","4,29"
4215201001,36,15,6,6,3,0,,"41,67","16,67","16,67","8,33",0
4215401001,48,21,9,9,,3,,"43,75","18,75","18,75",0,"6,25"
4215501001,81,54,15,18,15,6,1,"66,67","18,52","22,22","18,52","7,41"
4215801001,54,15,6,6,3,0,,"27,78","11,11","11,11","5,56",0
4215901001,24,12,6,3,3,0,,50,25,"12,5","12,5",0
4216001001,120,60,12,24,15,9,1,50,10,20,"12,5","7,5"
4216101001,66,24,3,9,9,3,1,"36,36","4,55","13,64","13,64","4,55"
4216201001,987,288,57,105,81,48,1,"29,18","5,78","10,64","8,21","4,86"
4090201001,57,24,6,3,15,,,"42,11","10,53","5,26","26,32",0
4216201002,93,54,12,24,15,3,1,"58,06","12,9","25,81","16,13","3,23"
4216201003,153,72,27,12,27,6,1,"47,06","17,65","7,84","17,65","3,92"
4216301001,36,27,3,15,3,6,1,75,"8,33","41,67","8,33","16,67"
4216401001,846,249,39,84,84,39,1,"29,43","4,61","9,93","9,93","4,61"
4216501001,246,66,21,27,9,9,2,"26,83","8,54","10,98","3,66","3,66"
4216601001,30,12,3,6,3,0,,40,10,20,10,0
4216701001,117,51,12,9,18,6,1,"43,59","10,26","7,69","15,38","5,13"
4200301001,24,9,3,3,3,,,"37,5","12,5","12,5","12,5",0
4216801001,51,33,15,6,9,3,1,"64,71","29,41","11,76","17,65","5,88"
4217101001,60,27,3,6,15,3,,45,5,10,25,5
4217301001,756,261,36,72,90,66,1,"34,52","4,76","9,52","11,9","8,73"
4217301002,744,249,27,72,78,72,1,"33,47","3,63","9,68","10,48","9,68"
4217301003,504,207,27,45,81,54,1,"41,07","5,36","8,93","16,07","10,71"
4217301004,630,225,27,54,96,48,1,"35,71","4,29","8,57","15,24","7,62"
4217301005,690,240,30,57,99,51,1,"34,78","4,35","8,26","14,35","7,39"
4201201001,18,6,3,3,0,,,"33,33","16,67","16,67",0,0
4217301006,750,186,21,45,54,63,2,"24,8","2,8",6,"7,2","8,4"
4217301007,699,210,33,54,69,57,1,"30,04","4,72","7,73","9,87","8,15"
4201501001,12,6,3,,3,,,50,25,0,25,0
4217301008,366,111,9,45,21,36,1,"30,33","2,46","12,3","5,74","9,84"
4217302001,471,189,24,45,75,45,1,"40,13","5,1","9,55","15,92","9,55"
4217302002,552,216,24,39,120,36,1,"39,13","4,35","7,07","21,74","6,52"
4217302003,696,240,39,45,105,48,1,"34,48","5,6","6,47","15,09","6,9"
4217302004,852,231,21,60,75,75,2,"27,11","2,46","7,04","8,8","8,8"
4217302005,702,216,33,42,99,42,1,"30,77","4,7","5,98","14,1","5,98"
4217302006,834,276,27,72,102,75,1,"33,09","3,24","8,63","12,23","8,99"
4217302007,984,306,33,81,93,99,1,"31,1","3,35","8,23","9,45","10,06"
4217302008,414,138,15,27,60,33,1,"33,33","3,62","6,52","14,49","7,97"
4217302009,651,219,33,42,78,69,1,"33,64","5,07","6,45","11,98","10,6"
4217302010,795,261,45,57,96,60,1,"32,83","5,66","7,17","12,08","7,55"
4201401001,9,0,0,0,,,,0,0,0,0,0
4217302011,714,231,21,84,60,63,1,"32,35","2,94","11,76","8,4","8,82"
4217302012,309,84,15,15,42,12,2,"27,18","4,85","4,85","13,59","3,88"
4217302013,531,147,18,39,54,36,2,"27,68","3,39","7,34","10,17","6,78"
4202601001,21,12,6,3,3,,1,"57,14","28,57","14,29","14,29",0
4217302014,942,261,9,123,15,114,1,"27,71","0,96","13,06","1,59","12,1"
4217303001,570,186,18,57,57,51,1,"32,63","3,16",10,10,"8,95"
4217303002,606,231,15,69,90,54,1,"38,12","2,48","11,39","14,85","8,91"
4217303003,945,273,24,93,69,87,1,"28,89","2,54","9,84","7,3","9,21"
4217401001,87,42,12,15,9,9,1,"48,28","13,79","17,24","10,34","10,34"
4203101001,15,15,6,3,6,,1,100,40,20,40,0
4217501001,12,3,,3,,0,,25,0,25,0,0
4217601001,12,3,0,3,0,0,,25,0,25,0,0
4217801001,66,36,9,15,15,3,1,"54,55","13,64","22,73","22,73","4,55"
4218101001,186,75,15,15,30,15,1,"40,32","8,06","8,06","16,13","8,06"
4218201001,24,12,3,3,3,3,,50,"12,5","12,5","12,5","12,5"
4203601001,21,6,0,3,3,,,"28,57",0,"14,29","14,29",0
4218301001,51,24,6,6,9,3,,"47,06","11,76","11,76","17,65","5,88"
4218501001,12,3,0,,0,3,,25,0,0,0,25
4204101001,15,6,3,3,0,,,40,20,20,0,0
4218801001,24,12,,3,6,3,,50,0,"12,5",25,"12,5"
4204201001,21,0,,0,0,,,0,0,0,0,0
4219001001,48,33,6,9,9,9,1,"68,75","12,5","18,75","18,75","18,75"
4219101001,90,36,9,15,6,3,1,40,10,"16,67","6,67","3,33"
4219301001,6,6,3,3,0,0,1,100,50,50,0,0
4219401001,90,57,9,18,27,6,1,"63,33",10,20,30,"6,67"
4219501001,51,27,9,6,6,6,1,"52,94","17,65","11,76","11,76","11,76"
4219701001,30,12,6,0,6,0,,40,20,0,20,0
4219801001,12,3,,3,0,0,,25,0,25,0,0
4220001001,36,12,3,3,6,0,,"33,33","8,33","8,33","16,67",0
4220101001,15,9,3,3,,3,1,60,20,20,0,20
4205301001,12,6,3,3,0,,,50,25,25,0,0
4203701001,15,9,3,6,,,1,60,20,40,0,0
4220501001,33,15,3,6,6,0,,"45,45","9,09","18,18","18,18",0
4220701001,15,9,0,3,3,3,1,60,0,20,20,20
4220801001,15,9,3,3,,3,1,60,20,20,0,20
4220901001,75,39,12,18,6,3,1,52,16,24,8,4
4221101001,36,18,6,9,3,0,,50,"16,67",25,"8,33",0
4205901001,12,3,3,,0,,,25,25,0,0,0
4221501001,366,138,30,48,36,24,1,"37,7","8,2","13,11","9,84","6,56"
4221801001,54,27,9,12,3,3,,50,"16,67","22,22","5,56","5,56"
4221901001,27,15,3,6,0,6,1,"55,56","11,11","22,22",0,"22,22"
4700301001,105,33,9,15,15,3,1,"31,43","8,57","14,29","14,29","2,86"
4700401001,312,96,27,36,18,15,1,"30,77","8,65","11,54","5,77","4,81"
4700401002,282,102,18,33,36,12,1,"36,17","6,38","11,7","12,77","4,26"
4206501001,9,9,3,3,3,,1,100,"33,33","33,33","33,33",0
4700501001,270,84,21,24,24,15,"1, 2","31,11","7,78","8,89","8,89","5,56"
4700601001,99,36,12,15,6,3,1,"36,36","12,12","15,15","6,06","3,03"
4700701001,645,144,27,48,45,24,2,"22,33","4,19","7,44","6,98","3,72"
4207001001,9,3,,,3,,,"33,33",0,0,"33,33",0
4700701002,414,99,6,69,3,21,2,"23,91","1,45","16,67","0,72","5,07"
4700701003,642,168,6,117,6,45,1,"26,17","0,93","18,22","0,93","7,01"
4700701004,531,108,,87,0,18,4,"20,34",0,"16,38",0,"3,39"
4700801001,12,6,3,3,,0,,50,25,25,0,0
4701001001,717,189,6,117,9,60,1,"26,36","0,84","16,32","1,26","8,37"
4701001002,762,210,9,96,36,72,1,"27,56","1,18","12,6","4,72","9,45"
4207901001,9,0,0,0,0,,,0,0,0,0,0
4701001003,822,183,9,81,12,78,3,"22,26","1,09","9,85","1,46","9,49"
4701001004,648,162,12,84,15,51,"1, 2",25,"1,85","12,96","2,31","7,87"
